OFFENCE_CODE,OFFENCE_DESCRIPTION,anzsoc,anzsoc_group_code_name,IS_DRIVING_UNDER_INFLUENCE_FLG,violent,alcohol,drug
9039,Breach Lake Taupo Navigation Safety Bylaw 2010,1629,"1629: Public health and safety offences, nec",N,,,
9282,Breach Apprentices Act,1699,"1699: Other miscellaneous offences, nec",N,,,
P604,Freedom camper's motor vehicle not self-contained,1433,1433: Parking offences,N,,,
P605,Freedom camper's motor vehicle had more people than certified for,1433,1433: Parking offences,N,,,
P606,"Freedom camper damaged property, flora or fauna",1433,1433: Parking offences,N,,,
P607,Freedom camper deposited waste in or on the area,1433,1433: Parking offences,N,,,
P608,Made preparations to freedom camp in non-self-contained motor vehicle,1433,1433: Parking offences,N,,,
P609,Prepared to camp in motor vehicle with more people than certified for,1433,1433: Parking offences,N,,,
P610,Freedom camper failed or refused to leave area when required,1433,1433: Parking offences,N,,,
P611,Presented altered or fraudulent certificate of self-containment,1433,1433: Parking offences,N,,,
P715,Parked in excess of time for which fee paid - Invercargill,1433,1433: Parking offences,N,,,
P716,"Parked on grass plot, flower bed or shrubbery - Invercargill",1433,1433: Parking offences,N,,,
P717,Parked on road margin in an urban area - Invercargill,1433,1433: Parking offences,N,,,
Q298,Freedom camped in restricted area more than 1 night - TCDC,1433,1433: Parking offences,N,,,
Q305,Freedom camped in temporary structure - New Plymouth,1433,1433: Parking offences,N,,,
Q306,Freedom camped in a vehicle in prohibited area - New Plymouth,1433,1433: Parking offences,N,,,
Q307,Prepared to freedom camp in temporary structure - New Plymouth,1433,1433: Parking offences,N,,,
Q308,Prepared to freedom camp in a vehicle in prohibited area - New Plymouth,1433,1433: Parking offences,N,,,
Q309,"Interfered with/damaged area, flora or fauna or structure - New Plymouth",1433,1433: Parking offences,N,,,
Q310,Freedom camper deposited waste not in appropriate receptacle - New Plymouth,1433,1433: Parking offences,N,,,
Q311,Deposited waste generated while freedom camping on other land - New Plymouth,1433,1433: Parking offences,N,,,
Q312,Freedom camper failed/refused to leave area when required - New Plymouth,1433,1433: Parking offences,N,,,
Q319,Freedom camped in the District more than 7 nights in 1 month - Kawerau,1433,1433: Parking offences,N,,,
Q320,Freedom camped in a prohibited area - Kawerau,1433,1433: Parking offences,N,,,
Q321,Freedom camped in Restricted Area but not in permitted area - Kawerau,1433,1433: Parking offences,N,,,
Q322,Freedom camped overnight in Prideaux Park not in approved vehicle - Kawerau,1433,1433: Parking offences,N,,,
Q323,Freedom camped in Restricted Area not in self-contained vehicle - Kawerau,1433,1433: Parking offences,N,,,
Q324,Freedom camped in area that had been temporarily closed - Kawerau,1433,1433: Parking offences,N,,,
Q325,"Interfered with/damaged area, flora or fauna or any structure - Kawerau",1433,1433: Parking offences,N,,,
Q333,Freedom camped in a prohibited area - WBOPD,1433,1433: Parking offences,N,,,
Q334,Freedom camped in permitted area not in self-contained vehicle - WBOPD,1433,1433: Parking offences,N,,,
Q335,Freedom camped more than 3 nights same site in 4 week period - WBOPD,1433,1433: Parking offences,N,,,
Q336,Freedom camped other than in designated area - WBOPD,1433,1433: Parking offences,N,,,
Q337,Prepared to freedom camp other than in designated area - WBOPD,1433,1433: Parking offences,N,,,
Q338,Freedom camped in permitted area not within parking lines - WBOPD,1433,1433: Parking offences,N,,,
Q339,Freedom camper in permitted area not parked legally - WBOPD,1433,1433: Parking offences,N,,,
Q343,Freedom camper failed to leave site when directed - WBOPD,1433,1433: Parking offences,N,,,
Q344,Freedom camper failed to comply with signposted conditions - WBOPD,1433,1433: Parking offences,N,,,
Q345,Freedom camper kept an animal in a permitted area - WBOPD,1433,1433: Parking offences,N,,,
Q346,Freedom camped in a permitted area that was temporarily closed - WBOPD,1433,1433: Parking offences,N,,,
Q350,Freedom camper at TECT Park failed to leave site when directed - WBOPD,1433,1433: Parking offences,N,,,
Q351,Freedom camper at TECT Park failed to comply with signs - WBOPD,1433,1433: Parking offences,N,,,
Q352,Freedom camper at TECT Park kept an animal in a permitted area - WBOPD,1433,1433: Parking offences,N,,,
Q353,Freedom camped in tent at TECT Park not in permitted area - WBOPD,1433,1433: Parking offences,N,,,
Q354,Freedom camped in tent more than 2 nights in 4 week - WBOPD,1433,1433: Parking offences,N,,,
Q355,Freedom camped at TECT Park without manager's permission - WBOPD,1433,1433: Parking offences,N,,,
Q356,"Interfered with/damaged area, flora or fauna or any structure - WBOPD",1433,1433: Parking offences,N,,,
Q366,Freedom camped in not in self-contained vehicle - Kaikoura,1433,1433: Parking offences,N,,,
Q367,Freedom camped in 1 area more than 3 nights in 4 weeks - Kaikoura,1433,1433: Parking offences,N,,,
Q368,Freedom camper failed to park correctly - Kaikoura,1433,1433: Parking offences,N,,,
Q370,Freedom camped in a prohibited area - Kaikoura,1433,1433: Parking offences,N,,,
Q371,Freedom camped in breach of consent restrictions - Kaikoura,1433,1433: Parking offences,N,,,
Q372,Freedom camped in area that had been temporarily closed - Kaikoura,1433,1433: Parking offences,N,,,
Q375,"Interfered with/damaged area, flora or fauna or any structure - Kaikoura",1433,1433: Parking offences,N,,,
Q376,Freedom camper failed/refused to leave area when required - Kaikoura,1433,1433: Parking offences,N,,,
Q378,Freedom camper failed to keep personal effects with the vehicle - Kaikoura,1433,1433: Parking offences,N,,,
Q379,Freedom camper breached location-specific restrictions - Kaikoura,1433,1433: Parking offences,N,,,
Q380,Freedom camped in Sch 2 area more than 1 night in 4 week period - Kaikoura,1433,1433: Parking offences,N,,,
Q383,Prepared to freedom camp in other than self-contained vehicle - Kawerau,1433,1433: Parking offences,N,,,
Q384,Freedom camped other than within marked spaces - Whanganui,1433,1433: Parking offences,N,,,
Q385,Freedom camped other than in designated freedom camping space - Whanganui,1433,1433: Parking offences,N,,,
Q386,Less than 1 marked space between freedom camped vehicles - Whanganui,1433,1433: Parking offences,N,,,
Q387,Freedom camped vehicle blocked access - Whanganui,1433,1433: Parking offences,N,,,
Q388,Freedom camped more than 4 nights in a 4 week period - Whanganui,1433,1433: Parking offences,N,,,
Q389,Freedom camped more than 2 nights in a 4 week period - Whanganui,1433,1433: Parking offences,N,,,
Q390,Freedom camped & exceeded max number of permitted vehicles - Whanganui,1433,1433: Parking offences,N,,,
Q391,Freedom camper not in certified self-contained vehicle - Whanganui,1433,1433: Parking offences,N,,,
Q392,Freedom camper's paraphernalia not kept within the vehicle - Whanganui,1433,1433: Parking offences,N,,,
Q393,Certified self-contained vehicle failed to display cert sticker - Whanganui,1433,1433: Parking offences,N,,,
Q394,Freedom camped in a prohibited area - Whanganui,1433,1433: Parking offences,N,,,
Q395,Freedom camper strung a washing line in a restricted area - Whanganui,1433,1433: Parking offences,N,,,
Q396,Freedom camped in Babbage Place outside permitted times - Whanganui,1433,1433: Parking offences,N,,,
Q397,Freedom camped in Moutoa Quay on a Friday night - Whanganui,1433,1433: Parking offences,N,,,
Q398,"Interfered with/damaged area, flora or fauna or any structure - Whanganui",1433,1433: Parking offences,N,,,
Q399,Freedom camper deposited waste not in appropriate receptacle - Whanganui,1433,1433: Parking offences,N,,,
Q402,Prepared to freedom camp in breach of prohibition or restriction - Whanganui,1433,1433: Parking offences,N,,,
Q403,Deposited on other land waste generated while freedom camping - Whanganui,1433,1433: Parking offences,N,,,
Q404,Freedom camper failed/refused to leave area when required - Whanganui,1433,1433: Parking offences,N,,,
Q414,Freedom camper in restricted area other than in a vehicle - Whanganui,1433,1433: Parking offences,N,,,
1000,Violence,9999,9999: Inadequate data provided,N,,,
1999,Other Violence,9999,9999: Inadequate data provided,N,,,
2290,Prostitution Reform Act,9999,9999: Inadequate data provided,N,,,
2299,Other Sexual Affronts,9999,9999: Inadequate data provided,N,,,
2400,Immoral Behaviour,9999,9999: Inadequate data provided,N,,,
2800,Immoral Behaviour,9999,9999: Inadequate data provided,N,,,
O450,Riding A Horse On The Footpath In Cambridge,1699,"1699: Other miscellaneous offences, nec",N,,,
3000,Drugs & Antisocial,9999,9999: Inadequate data provided,N,,,
3500,Disorder,9999,9999: Inadequate data provided,N,,,
3540,Language Offences,1330,1330: Offensive conduct not further defined,N,,,
3580,Gang Insignia Related Offences,9999,9999: Inadequate data provided,N,,,
3700,Family Offences,9999,9999: Inadequate data provided,N,,,
3753,Fail To Deduct/Pay Under Deduction Notice,1532,1532: Breach of non-violence order,N,,,
3754,Other Breaches Of Maintenance (Not Default),1532,1532: Breach of non-violence order,N,,,
3770,Justice (Special),9999,9999: Inadequate data provided,N,,,
R404,Failing To Retain Consignment Note,1699,"1699: Other miscellaneous offences, nec",N,,,
3780,Justice (Special),9999,9999: Inadequate data provided,N,,,
3789,Other Justice (Special),9999,9999: Inadequate data provided,N,,,
R523,Causing Inconvenience When Cleaning Vehicle Dunedin,1699,"1699: Other miscellaneous offences, nec",N,,,
3800,Family Offences Continued,9999,9999: Inadequate data provided,N,,,
3820,Cyp Offences - Cyp & F Act S446,9999,9999: Inadequate data provided,N,,,
3860,Care Of Children Act,9999,9999: Inadequate data provided,N,,,
R524,Working On A Vehicle On A Public Road Dunedin,1699,"1699: Other miscellaneous offences, nec",N,,,
4000,Dishonesty,9999,9999: Inadequate data provided,N,,,
5200,Endangering,9999,9999: Inadequate data provided,N,,,
6000,Property Abuse,9999,9999: Inadequate data provided,N,,,
6300,Animals,9999,9999: Inadequate data provided,N,,,
6320,Dog Owner Offences,9999,9999: Inadequate data provided,N,,,
6321,Owns Dangerous Dog/Allows Unmuzzled,1629,"1629: Public health and safety offences, nec",N,,,
R624,Damaging Oamaru Borough Reserve,1699,"1699: Other miscellaneous offences, nec",N,,,
R660,Used Skateboard/Roller Blades Carelessly Dunedin,1699,"1699: Other miscellaneous offences, nec",N,,,
7714,Breach Public Works Act,1699,"1699: Other miscellaneous offences, nec",N,,,
6360,Justice (Special),9999,9999: Inadequate data provided,N,,,
6771,Breach Orchard Levy Act,1699,"1699: Other miscellaneous offences, nec",N,,,
6370,Justice (Special),9999,9999: Inadequate data provided,N,,,
7743,Breach Annual Holidays Act,1699,"1699: Other miscellaneous offences, nec",N,,,
7988,Breach Of Walking Access Act,1699,"1699: Other miscellaneous offences, nec",N,,,
9016,Failing To Apply For A Certificate Of Acceptance,1699,"1699: Other miscellaneous offences, nec",N,,,
9388,Failing to comply with a notice to fix in relation to a means of restrict,1699,"1699: Other miscellaneous offences, nec",N,,,
9948,Breach of Northland Reserves Bylaws 2007,1699,"1699: Other miscellaneous offences, nec",N,,,
K601,Improper Use Of 'Limited',1699,"1699: Other miscellaneous offences, nec",N,,,
6352,Failing To Comply With Declaration,1699,"1699: Other miscellaneous offences, nec",N,,,
6550,Telecommunications Act,1330,1330: Offensive conduct not further defined,N,,,
6559,Breaches Of Telecommunication Act,1699,"1699: Other miscellaneous offences, nec",N,,,
7715,Using Tv Receiver Without A Licence,1699,"1699: Other miscellaneous offences, nec",N,,,
6600,Justice (Special),9999,9999: Inadequate data provided,N,,,
6610,Justice (Special),9999,9999: Inadequate data provided,N,,,
6569,Other Breaches Postal Services Act,1699,"1699: Other miscellaneous offences, nec",N,,,
6700,Justice (Special),9999,9999: Inadequate data provided,N,,,
6710,Justice (Special),9999,9999: Inadequate data provided,N,,,
6730,Justice (Special),9999,9999: Inadequate data provided,N,,,
R403,Stock Straying On A Road,1699,"1699: Other miscellaneous offences, nec",N,,,
R402,Conveying Stock Without Consignment Note,1699,"1699: Other miscellaneous offences, nec",N,,,
9020,Overseas Conviction (CPOR Qualifying),1699,"1699: Other miscellaneous offences, nec",N,,,
6770,Justice (Special),9999,9999: Inadequate data provided,N,,,
9194,Breach Nelson City Council  Navigation Safety Bylaw 2012,1699,"1699: Other miscellaneous offences, nec",N,,,
2999,Other Sexual Offences,1699,"1699: Other miscellaneous offences, nec",N,,,
6800,Arms Act Offences,9999,9999: Inadequate data provided,N,,,
6910,Sentencing Act 2002 (Cont'D),9999,9999: Inadequate data provided,N,,,
3779,Other Justice (Special),1699,"1699: Other miscellaneous offences, nec",N,,,
7000,Administrative,9999,9999: Inadequate data provided,N,,,
7100,Against Justice,9999,9999: Inadequate data provided,N,,,
3799,Other Family Offences,1699,"1699: Other miscellaneous offences, nec",N,,,
3999,Other Drugs And Antisocial Offences,1699,"1699: Other miscellaneous offences, nec",N,,,
7200,"Births, Deaths And Marriages",9999,9999: Inadequate data provided,N,,,
7350,Justice (Special),9999,9999: Inadequate data provided,N,,,
6330,Miscellaneous Offences Re Animals,1699,"1699: Other miscellaneous offences, nec",N,,,
7370,Justice (Special),9999,9999: Inadequate data provided,N,,,
6350,Justice (Special),1699,"1699: Other miscellaneous offences, nec",N,,,
7400,Racial,9999,9999: Inadequate data provided,N,,,
7411,Unlawful Discrimination (Racial),1330,1330: Offensive conduct not further defined,N,,,
7450,Criminal Proceeds (Recovery) Act 2009,9999,9999: Inadequate data provided,N,,,
6359,Other Justice (Special),1699,"1699: Other miscellaneous offences, nec",N,,,
7600,By Law Breaches,9999,9999: Inadequate data provided,N,,,
6369,Other Justice (Special),1699,"1699: Other miscellaneous offences, nec",N,,,
7620,Dog Control/Hydatids Act 1982,9999,9999: Inadequate data provided,N,,,
7630,Dog Control/Hydatids Act 1982 Cont.,9999,9999: Inadequate data provided,N,,,
7640,Dog Control Act 1996,9999,9999: Inadequate data provided,N,,,
7650,Dog Control Act 1996 Cont'D,9999,9999: Inadequate data provided,N,,,
6379,Other Justice (Special),1699,"1699: Other miscellaneous offences, nec",N,,,
7700,Justice (Special),9999,9999: Inadequate data provided,N,,,
7710,Justice (Special),9999,9999: Inadequate data provided,N,,,
6389,Other Justice (Special),1699,"1699: Other miscellaneous offences, nec",N,,,
7720,Justice (Special),9999,9999: Inadequate data provided,N,,,
6540,Breaches Post Offices Act,1699,"1699: Other miscellaneous offences, nec",N,,,
6541,Erect Construct Etc Radio Apparatus,1699,"1699: Other miscellaneous offences, nec",N,,,
6542,Breach Radio Communications,1699,"1699: Other miscellaneous offences, nec",N,,,
6543,Unlicensed Sale/Hire Radio Apparatus,1699,"1699: Other miscellaneous offences, nec",N,,,
6544,Afix/Attempt Afix To Disguise Post Office,1699,"1699: Other miscellaneous offences, nec",N,,,
